trial,pA
0,0.5
1,0.6421482989985478
2,0.7080963058591824
3,0.7374275406904814
4,0.8078919751759258
5,0.7829180355617428
6,0.8069586463719794
7,0.841537333613203
8,0.8520410954598393
9,0.8489770719520267
10,0.8626500886949512
11,0.8732054125447268
12,0.8741092541937173
13,0.8922526763583375
14,0.9070232177170408
15,0.9075363153338106
16,0.9403043726891585
17,0.9492173766321845
18,0.937668278059898
19,0.9336105137244199
20,0.9362583859697732
21,0.9413876619106659
22,0.9507998622135575
23,0.9440762441301941
24,0.9646123775140205
25,0.9901131072959829
26,0.9924938646354807
27,0.9930062435478265
28,0.993176236349785
29,0.9932459101636621
30,0.9735452296012646
31,0.9735602829502951
32,0.9905333039342882
33,0.9629309363352775
34,0.9718266104457122
35,0.973017146438367
36,0.9732808755711484
37,0.9635220475245343
38,0.9726019544621829
39,0.9760405076568773
40,0.9791863871049701
41,0.971359695438598
42,0.9820332770180549
43,0.9831035383554249
44,0.9918032822275795
45,0.9929299364445495
46,0.9931684854012452
47,0.9733918957988895
48,0.9734131547748239
49,0.9734992801357868
50,0.9734349816837462
51,0.9636861507747817
52,0.9635740509131452
53,0.9720569468963908
54,0.9632487819437504
55,0.9436252381436029
56,0.9342912139404532
57,0.9371801505788971
58,0.9396720975801268
59,0.9424914301767856
60,0.9554375902615071
61,0.9718753564715535
62,0.9745727349423197
63,0.9679330934590125
64,0.9790037420772606
65,0.9815559045746596
66,0.9733195761918677
67,0.9738106687706843
68,0.9734162406071823
69,0.9736073156163682
70,0.9751707092263017
71,0.9584185972265739
72,0.9706838995625173
73,0.9633822568829998
74,0.9660042098847776
75,0.9904430315356498
76,0.9926107503678167
77,0.993055952352687
78,0.9931992231980011
79,0.9932569713551079
80,0.9932829370876035
81,0.9932952541664529
82,0.9834377325037502
83,0.9834393758096663
84,0.9834401925720867
85,0.9538422113753299
86,0.979290903560601
87,0.9527426131957064
88,0.9609234236729507
89,0.9640534705497703
90,0.9590398865922819
91,0.9437197850412624
92,0.9522648094973859
93,0.970319273859426
94,0.9726869481665085
95,0.9540533925336847
96,0.9472753214854415
97,0.9524041946451968
98,0.9762800149799068
99,0.9529304208648592
