ID,round,choice,reward
0,0,1,0
0,1,0,5
0,2,0,5
0,3,1,15
0,4,0,5
0,5,1,0
0,6,1,0
0,7,1,15
0,8,1,15
0,9,1,0
0,10,1,0
0,11,0,5
0,12,1,0
0,13,0,5
0,14,0,5
0,15,1,0
0,16,1,0
0,17,1,15
0,18,0,5
0,19,1,15
0,20,1,15
0,21,1,15
0,22,0,5
0,23,1,0
0,24,0,5
0,25,1,15
0,26,1,0
0,27,1,0
0,28,1,0
0,29,1,0
0,30,0,5
0,31,0,5
0,32,0,5
0,33,1,15
0,34,1,0
0,35,0,5
0,36,1,0
0,37,0,5
0,38,1,0
0,39,1,0
0,40,0,5
0,41,0,5
0,42,1,0
0,43,1,0
0,44,0,5
0,45,0,5
0,46,0,5
0,47,0,5
0,48,1,0
0,49,0,5
0,50,0,5
0,51,1,0
0,52,0,5
0,53,0,5
0,54,0,5
0,55,1,0
0,56,1,0
0,57,0,5
0,58,0,5
0,59,0,5
0,60,1,0
0,61,0,5
0,62,1,0
0,63,1,0
0,64,0,5
0,65,0,5
0,66,0,5
0,67,1,0
0,68,1,0
0,69,0,5
0,70,1,15
0,71,0,5
0,72,0,5
0,73,1,0
0,74,0,5
0,75,1,0
0,76,0,5
0,77,0,5
0,78,0,5
0,79,0,5
0,80,0,5
0,81,1,0
0,82,0,5
0,83,1,0
0,84,1,0
0,85,1,15
0,86,1,15
0,87,0,5
0,88,1,0
0,89,1,0
0,90,1,0
0,91,1,0
0,92,1,0
0,93,0,5
0,94,1,0
0,95,0,5
0,96,0,5
0,97,0,5
0,98,0,5
0,99,1,0
1,0,0,5
1,1,0,5
1,2,0,5
1,3,0,5
1,4,1,0
1,5,0,5
1,6,1,0
1,7,1,0
1,8,0,5
1,9,0,5
1,10,1,0
1,11,1,15
1,12,1,0
1,13,1,0
1,14,0,5
1,15,0,5
1,16,0,5
1,17,0,5
1,18,0,5
1,19,0,5
1,20,1,0
1,21,0,5
1,22,1,0
1,23,1,0
1,24,0,5
1,25,1,15
1,26,1,15
1,27,0,5
1,28,0,5
1,29,1,15
1,30,0,5
1,31,1,15
1,32,0,5
1,33,0,5
1,34,0,5
1,35,1,0
1,36,0,5
1,37,1,15
1,38,0,5
1,39,0,5
1,40,1,15
1,41,0,5
1,42,0,5
1,43,0,5
1,44,0,5
1,45,1,15
1,46,0,5
1,47,1,0
1,48,1,0
1,49,0,5
1,50,0,5
1,51,0,5
1,52,1,0
1,53,0,5
1,54,1,15
1,55,1,0
1,56,1,15
1,57,0,5
1,58,0,5
1,59,1,0
1,60,0,5
1,61,0,5
1,62,0,5
1,63,1,0
1,64,1,0
1,65,0,5
1,66,1,15
1,67,0,5
1,68,1,15
1,69,0,5
1,70,1,0
1,71,0,5
1,72,1,15
1,73,1,15
1,74,0,5
1,75,1,0
1,76,0,5
1,77,1,0
1,78,1,0
1,79,0,5
1,80,1,0
1,81,1,15
1,82,1,15
1,83,1,15
1,84,1,15
1,85,1,15
1,86,1,0
1,87,0,5
1,88,1,0
1,89,1,0
1,90,0,5
1,91,0,5
1,92,0,5
1,93,0,5
1,94,0,5
1,95,0,5
1,96,1,0
1,97,1,0
1,98,0,5
1,99,0,5
2,0,1,0
2,1,0,5
2,2,0,5
2,3,0,5
2,4,1,0
2,5,0,5
2,6,0,5
2,7,1,0
2,8,0,5
2,9,1,0
2,10,0,5
2,11,0,5
2,12,0,5
2,13,1,0
2,14,1,0
2,15,0,5
2,16,1,0
2,17,1,0
2,18,0,5
2,19,0,5
2,20,0,5
2,21,1,15
2,22,0,5
2,23,0,5
2,24,0,5
2,25,0,5
2,26,0,5
2,27,1,0
2,28,0,5
2,29,0,5
2,30,0,5
2,31,1,0
2,32,0,5
2,33,1,0
2,34,0,5
2,35,0,5
2,36,1,0
2,37,0,5
2,38,0,5
2,39,0,5
2,40,1,0
2,41,0,5
2,42,0,5
2,43,1,0
2,44,0,5
2,45,0,5
2,46,0,5
2,47,1,0
2,48,1,0
2,49,1,0
2,50,0,5
2,51,1,15
2,52,1,0
2,53,1,0
2,54,0,5
2,55,0,5
2,56,0,5
2,57,0,5
2,58,0,5
2,59,0,5
2,60,1,0
2,61,1,15
2,62,1,15
2,63,1,15
2,64,1,0
2,65,0,5
2,66,1,0
2,67,1,15
2,68,1,15
2,69,0,5
2,70,0,5
2,71,0,5
2,72,0,5
2,73,1,0
2,74,1,0
2,75,1,15
2,76,1,15
2,77,0,5
2,78,1,0
2,79,1,0
2,80,0,5
2,81,0,5
2,82,0,5
2,83,0,5
2,84,0,5
2,85,1,0
2,86,0,5
2,87,1,0
2,88,0,5
2,89,1,0
2,90,1,0
2,91,1,15
2,92,0,5
2,93,0,5
2,94,1,0
2,95,0,5
2,96,1,0
2,97,1,0
2,98,0,5
2,99,1,0
3,0,0,5
3,1,1,0
3,2,1,0
3,3,0,5
3,4,1,15
3,5,0,5
3,6,1,0
3,7,0,5
3,8,0,5
3,9,0,5
3,10,0,5
3,11,1,0
3,12,1,0
3,13,0,5
3,14,1,0
3,15,1,0
3,16,0,5
3,17,1,0
3,18,1,0
3,19,0,5
3,20,0,5
3,21,1,0
3,22,0,5
3,23,0,5
3,24,0,5
3,25,1,0
3,26,0,5
3,27,1,0
3,28,0,5
3,29,0,5
3,30,1,0
3,31,1,0
3,32,1,0
3,33,0,5
3,34,0,5
3,35,1,0
3,36,1,0
3,37,0,5
3,38,1,0
3,39,1,15
3,40,1,0
3,41,1,0
3,42,1,0
3,43,1,0
3,44,1,0
3,45,0,5
3,46,1,0
3,47,0,5
3,48,0,5
3,49,1,0
3,50,1,15
3,51,1,15
3,52,1,0
3,53,1,0
3,54,0,5
3,55,1,15
3,56,0,5
3,57,0,5
3,58,0,5
3,59,1,0
3,60,0,5
3,61,0,5
3,62,1,0
3,63,0,5
3,64,0,5
3,65,1,0
3,66,1,15
3,67,1,0
3,68,1,15
3,69,1,0
3,70,0,5
3,71,1,15
3,72,1,0
3,73,1,0
3,74,1,0
3,75,1,0
3,76,1,0
3,77,1,0
3,78,0,5
3,79,1,0
3,80,0,5
3,81,0,5
3,82,0,5
3,83,0,5
3,84,1,15
3,85,1,15
3,86,1,15
3,87,1,15
3,88,1,0
3,89,1,0
3,90,1,15
3,91,0,5
3,92,0,5
3,93,1,0
3,94,1,0
3,95,1,0
3,96,1,0
3,97,0,5
3,98,0,5
3,99,1,0
4,0,0,5
4,1,0,5
4,2,0,5
4,3,0,5
4,4,0,5
4,5,1,15
4,6,1,15
4,7,1,15
4,8,1,0
4,9,1,15
4,10,1,15
4,11,1,15
4,12,1,0
4,13,1,0
4,14,0,5
4,15,0,5
4,16,1,0
4,17,0,5
4,18,1,0
4,19,1,0
4,20,0,5
4,21,0,5
4,22,1,0
4,23,1,15
4,24,1,15
4,25,0,5
4,26,0,5
