trial,pA
0,0.9994472213630771
1,0.998073265336672
2,0.9964063974185803
3,0.9950945942942789
4,0.9942697534850073
5,0.9739419252180396
6,0.9741502068938267
7,0.966357605552014
8,0.9636412202236088
9,0.9723788589279142
10,0.9355838341772054
11,0.9396870202854923
12,0.9464050985049145
13,0.9480097945459035
14,0.9709545994562301
15,0.9727861386344021
16,0.9733715595059445
17,0.9750023895353981
18,0.9918783285170777
19,0.9831042216178024
20,0.9833207871162835
21,0.9820063476608264
22,0.9533715874713132
23,0.9625255111265212
24,0.9558655529499562
25,0.9590633719344304
26,0.9535928939677359
27,0.9550447893213015
28,0.9400538646716826
29,0.9580438391031281
30,0.9539272682238997
31,0.9524739629338193
32,0.9618596898585449
33,0.9323487751994756
34,0.9340052858039297
35,0.933668490669023
36,0.9252499794093911
37,0.9377922830198903
38,0.938018766052238
39,0.9339210962608001
40,0.9526160718110717
41,0.957078664139719
42,0.9764024047145429
43,0.9603127490341712
44,0.952035804577671
45,0.9336686587960605
46,0.9246995913594687
47,0.9375699845041237
48,0.9389307694520622
49,0.9336883693109311
50,0.9352869789978283
51,0.9361087707059257
52,0.9400084300512798
53,0.9521939801054817
54,0.9438947012239864
55,0.9322228095122138
56,0.9339649001682614
57,0.9281056324297318
58,0.951608726288842
59,0.9533575182497729
60,0.9562046585126347
61,0.9237551802055459
62,0.9327179987116956
63,0.9371972492601094
64,0.9200302822289502
65,0.9179838532856596
66,0.9130313153695455
67,0.9198573550175767
68,0.9324992887816295
69,0.924812041395297
70,0.9322196176923997
71,0.9144624528190635
72,0.9174585428832058
73,0.9104201728066984
74,0.9121587649353043
75,0.9231997038905352
76,0.935995284840601
77,0.9427039983075547
78,0.9192387392055285
79,0.9415424155176447
80,0.9478763639929663
81,0.9320438311116668
82,0.9458841043132018
83,0.9334093581445262
84,0.9521238472951878
85,0.9357365335644117
86,0.9292192521308752
87,0.9114173011120039
88,0.9228894778869126
89,0.9049648149869689
90,0.909175497597385
91,0.9122568502342127
92,0.9236774504359169
93,0.936098487281428
94,0.9535333596097173
95,0.9432666149347465
96,0.9431042435810018
97,0.9518383023694699
98,0.954082953633135
99,0.9571050925591145
