trial,pA
0,0.6791786991753926
1,0.6198289332591306
2,0.5799387439972057
3,0.5567387262014932
4,0.5393000859786937
5,0.5210559605430661
6,0.505699496404557
7,0.5039837182185475
8,0.5017421514499142
9,0.5008944198133143
10,0.49596631058696394
11,0.49677551895560834
12,0.5040991739743785
13,0.5039181100577256
14,0.49733915526779926
15,0.49785014688423657
16,0.4984708777040226
17,0.4987136579086813
18,0.5008318085932062
19,0.5008715742486608
20,0.4981749434413946
21,0.50613265375589
22,0.5056011636092831
23,0.503476844257538
24,0.5041649255044036
25,0.5056208706784289
26,0.5060099626421662
27,0.5082210821930502
28,0.5031325169592048
29,0.5050249120917786
30,0.5025857458892762
31,0.5029237761538511
32,0.5001632538386126
33,0.5058633170428276
34,0.5024286324376263
35,0.5092438996993441
36,0.5046118185977894
37,0.5018115954864971
38,0.49914263745531495
39,0.5049158592703019
40,0.501834941897288
41,0.4987009899518034
42,0.5009728741292852
43,0.5029765614213493
44,0.5037561856875713
45,0.505908476657814
46,0.5088584260199422
47,0.5059129247601234
48,0.5019331915109443
49,0.5052485868974338
50,0.506212986421073
51,0.5048209905193084
52,0.4982251216458433
53,0.49941093391662833
54,0.4915020624224769
55,0.4991560578324163
56,0.4967218409756362
57,0.4911727427230607
58,0.4945645936798634
59,0.5030990259898075
60,0.5042534306113864
61,0.5028012368074881
62,0.4960396744906626
63,0.5014727144368017
64,0.500078553545371
65,0.4988985048874281
66,0.500438549967567
67,0.5017798344536486
68,0.5032541843034322
69,0.5044276074095716
70,0.5016305463714933
71,0.4986367199490152
72,0.49319481374717183
73,0.49715055938100355
74,0.4983564459936178
75,0.49850122273616143
76,0.5029435869520905
77,0.5001673304396203
78,0.4996125720033944
79,0.50050474559423
80,0.4921668103564643
81,0.4967214441570528
82,0.49476766603388816
83,0.5004310848630857
84,0.4932840118706738
85,0.4976176459339407
86,0.49817041756154373
87,0.500659995220965
88,0.4991533457587513
89,0.49269726419539367
90,0.5007498165136514
91,0.49978605788365726
92,0.5026163270416211
93,0.5015653551043406
94,0.504600914480148
95,0.49946004843194325
96,0.49856739424310625
97,0.4931043700104861
98,0.49877868965298044
99,0.5048404420243975
