trial,pA
0,0.9994472213629937
1,0.994779874306378
2,0.9910000435118436
3,0.9874129135435314
4,0.9850752966298313
5,0.9821975053944573
6,0.9807128179443237
7,0.9783392163038026
8,0.9777639938747372
9,0.9763655463116192
10,0.9749019536049652
11,0.9742686536046634
12,0.9745227286459301
13,0.9733251168611429
14,0.9721232623753739
15,0.9717080306786545
16,0.9705712582616243
17,0.9708081945508861
18,0.9707555245750146
19,0.970677117488192
20,0.9713243139353511
21,0.9702969479583391
22,0.9725246608287743
23,0.9729471262586301
24,0.9729275766981412
25,0.9735124175394729
26,0.9732223522723856
27,0.9723218230523316
28,0.9726367197484412
29,0.9728258718954923
30,0.9741740409784414
31,0.9729246022372597
32,0.974437311611814
33,0.9731094042961679
34,0.9738544434432425
35,0.9757639037083847
36,0.9739725150780412
37,0.9744037514011735
38,0.9743209517888328
39,0.9748889267296781
40,0.9767247968155294
41,0.9772768739975398
42,0.976911548507099
43,0.9742685503766343
44,0.9731346774134912
45,0.9731720602700665
46,0.9728784636228702
47,0.9721457899049477
48,0.9731874039754798
49,0.97321498073309
50,0.9741774371766567
51,0.9745223481562467
52,0.973806126672554
53,0.9743342261402633
54,0.9752424535519076
55,0.976574533237118
56,0.9760632590312293
57,0.9762975473218088
58,0.9762417872370208
59,0.9752794315452232
60,0.9735459420906256
61,0.9736854624684278
62,0.9740118864079943
63,0.9735582009590599
64,0.9741040289627358
65,0.9745070035583987
66,0.9743890791681038
67,0.9748571362684088
68,0.9744854267607307
69,0.973825152468876
70,0.9748007778975045
71,0.9750043619497536
72,0.9732953955715615
73,0.9721211320517088
74,0.973394356926007
75,0.9732251978915841
76,0.9741519380646563
77,0.9730904090427379
78,0.9725177899919472
79,0.9719420174518982
80,0.9721938718174175
81,0.9727401767772293
82,0.9732188946042525
83,0.975111291251924
84,0.9754198186877359
85,0.9736995741188351
86,0.9730240584391182
87,0.9728282228724212
88,0.9736585743445494
89,0.9738889340889231
90,0.9734519492320755
91,0.9736448942345544
92,0.9744199056837579
93,0.9734785406262992
94,0.9720848447502887
95,0.972858432859319
96,0.9723204411644037
97,0.9732090066376496
98,0.9747119299574435
99,0.9749926736824036
