trial,pA
0,0.5
1,0.5576900769699649
2,0.5846052069369216
3,0.6243858033075796
4,0.6505380652800703
5,0.6632390501328819
6,0.6741190414014602
7,0.7129451441454571
8,0.7222043637491348
9,0.7383965136819838
10,0.7613571097680467
11,0.7901682009057142
12,0.7948627670737055
13,0.7979766263605659
14,0.8159023674074826
15,0.8216663029666883
16,0.8181943400296825
17,0.8158128515813563
18,0.8257342135325715
19,0.8499287441789423
20,0.8495041693713122
21,0.8417453241720743
22,0.8359803303092974
23,0.853372885219819
24,0.8706592345493217
25,0.8860667110022448
26,0.8965835030741244
27,0.902461992847271
28,0.8828265751791351
29,0.8540442327581284
30,0.8485549878873083
31,0.8695011185632893
32,0.8846279237285992
33,0.8906463809516719
34,0.8989522171864324
35,0.8960485298209059
36,0.871893545018596
37,0.8948395070507729
38,0.9071702895414552
39,0.9076028977761024
40,0.8959498032164723
41,0.9063705188307608
42,0.9015160224890428
43,0.902940546977255
44,0.907479462136759
45,0.9125877491881917
46,0.910056040190499
47,0.9000992529208112
48,0.903705913413603
49,0.9113171870332647
50,0.8896856426814879
51,0.9110781759001373
52,0.9256643097898931
53,0.9209247128383062
54,0.9265367880909449
55,0.9094749917220396
56,0.9111895513667544
57,0.9116121301843342
58,0.9181706595260696
59,0.924660490787685
60,0.9202557257674993
61,0.9204382256663489
62,0.9306878178662256
63,0.9328488641752583
64,0.9283405516929206
65,0.9281512557924704
66,0.9349827823626494
67,0.9271573911808165
68,0.9260229396348036
69,0.9332968007321591
70,0.9374718492223175
71,0.9367823797516044
72,0.9366551331438124
73,0.9425705278391392
74,0.9250054810147718
75,0.9338591782382484
76,0.9342796130067011
77,0.937103778944105
78,0.9515885061098609
79,0.9596328036088427
80,0.9686160406258818
81,0.9528815119274446
82,0.9519556189412445
83,0.9496226269870951
84,0.9478683100662182
85,0.957842002837102
86,0.9459493540311951
87,0.9507363177984915
88,0.9576114568913714
89,0.9642732427652534
90,0.9716458047992437
91,0.9702093445805473
92,0.9759300454530861
93,0.9802704406873843
94,0.9735953362505069
95,0.9657893407169185
96,0.9698320142573431
97,0.9580890446523981
98,0.9624924827094474
99,0.9528342381660447
