ID,round,choice,reward
0,0,0,9.5
0,1,1,0.0
0,2,1,0.0
0,3,1,0.0
0,4,0,9.5
0,5,0,9.5
0,6,0,9.5
0,7,1,0.0
0,8,0,9.5
0,9,0,9.5
0,10,1,0.0
0,11,1,0.0
0,12,0,9.5
0,13,0,9.5
0,14,1,15.0
0,15,1,15.0
0,16,1,0.0
0,17,1,0.0
0,18,1,15.0
0,19,0,9.5
0,20,1,0.0
0,21,0,9.5
0,22,0,9.5
0,23,0,9.5
0,24,0,9.5
0,25,0,9.5
0,26,1,0.0
0,27,1,0.0
0,28,1,0.0
0,29,0,9.5
0,30,0,9.5
0,31,0,9.5
0,32,0,9.5
0,33,0,9.5
0,34,0,9.5
0,35,0,9.5
0,36,1,15.0
0,37,0,9.5
0,38,1,0.0
0,39,1,15.0
0,40,0,9.5
0,41,0,9.5
0,42,1,0.0
0,43,0,9.5
0,44,0,9.5
0,45,0,9.5
0,46,0,9.5
0,47,0,9.5
0,48,0,9.5
0,49,0,9.5
0,50,0,9.5
0,51,1,0.0
0,52,1,0.0
0,53,0,9.5
0,54,1,15.0
0,55,1,0.0
0,56,0,9.5
0,57,0,9.5
0,58,0,9.5
0,59,0,9.5
0,60,0,9.5
0,61,0,9.5
0,62,0,9.5
0,63,0,9.5
0,64,0,9.5
0,65,0,9.5
0,66,0,9.5
0,67,1,0.0
0,68,0,9.5
0,69,0,9.5
0,70,0,9.5
0,71,0,9.5
0,72,0,9.5
0,73,1,0.0
0,74,0,9.5
0,75,0,9.5
0,76,0,9.5
0,77,0,9.5
0,78,0,9.5
0,79,1,15.0
0,80,1,0.0
0,81,0,9.5
0,82,1,0.0
0,83,1,0.0
0,84,1,15.0
0,85,1,15.0
0,86,0,9.5
0,87,0,9.5
0,88,0,9.5
0,89,0,9.5
0,90,1,15.0
0,91,1,0.0
0,92,1,0.0
0,93,0,9.5
0,94,0,9.5
0,95,1,0.0
0,96,1,0.0
0,97,0,9.5
0,98,1,15.0
0,99,1,0.0
1,0,1,15.0
1,1,1,0.0
1,2,1,15.0
1,3,1,15.0
1,4,1,15.0
1,5,0,9.5
1,6,0,9.5
1,7,0,9.5
1,8,0,9.5
1,9,0,9.5
1,10,1,0.0
1,11,0,9.5
1,12,1,0.0
1,13,0,9.5
1,14,0,9.5
1,15,0,9.5
1,16,0,9.5
1,17,0,9.5
1,18,0,9.5
1,19,0,9.5
1,20,1,15.0
1,21,1,0.0
1,22,0,9.5
1,23,0,9.5
1,24,0,9.5
1,25,1,0.0
1,26,1,0.0
1,27,1,15.0
1,28,0,9.5
1,29,0,9.5
1,30,0,9.5
1,31,0,9.5
1,32,1,0.0
1,33,1,0.0
1,34,1,0.0
1,35,1,15.0
1,36,1,0.0
1,37,1,0.0
1,38,0,9.5
1,39,1,0.0
1,40,0,9.5
1,41,0,9.5
1,42,0,9.5
1,43,0,9.5
1,44,0,9.5
1,45,0,9.5
1,46,0,9.5
1,47,0,9.5
1,48,0,9.5
1,49,0,9.5
1,50,0,9.5
1,51,1,0.0
1,52,1,0.0
1,53,0,9.5
1,54,0,9.5
1,55,0,9.5
1,56,0,9.5
1,57,0,9.5
1,58,1,0.0
1,59,1,0.0
1,60,1,0.0
1,61,0,9.5
1,62,0,9.5
1,63,0,9.5
1,64,0,9.5
1,65,0,9.5
1,66,0,9.5
1,67,0,9.5
1,68,0,9.5
1,69,0,9.5
1,70,0,9.5
1,71,0,9.5
1,72,0,9.5
1,73,0,9.5
1,74,1,0.0
1,75,0,9.5
1,76,0,9.5
1,77,0,9.5
1,78,1,0.0
1,79,0,9.5
1,80,0,9.5
1,81,1,15.0
1,82,1,15.0
1,83,1,0.0
1,84,0,9.5
1,85,0,9.5
1,86,0,9.5
1,87,0,9.5
1,88,1,0.0
1,89,1,15.0
1,90,1,15.0
1,91,1,0.0
1,92,1,0.0
1,93,1,0.0
1,94,0,9.5
1,95,0,9.5
1,96,0,9.5
1,97,1,0.0
1,98,0,9.5
1,99,0,9.5
2,0,0,9.5
2,1,0,9.5
2,2,0,9.5
2,3,0,9.5
2,4,0,9.5
2,5,0,9.5
2,6,0,9.5
2,7,0,9.5
2,8,0,9.5
2,9,1,15.0
2,10,0,9.5
2,11,0,9.5
2,12,0,9.5
2,13,0,9.5
2,14,1,0.0
2,15,1,0.0
2,16,0,9.5
2,17,1,0.0
2,18,0,9.5
2,19,0,9.5
2,20,0,9.5
2,21,0,9.5
2,22,0,9.5
2,23,0,9.5
2,24,0,9.5
2,25,0,9.5
2,26,0,9.5
