trial,pA
0,0.5
1,0.5022582595424014
2,0.4988340644770797
3,0.502471207184446
4,0.4970099774082758
5,0.50026096664171
6,0.5050649859553927
7,0.5028338005777564
8,0.5007219118574554
9,0.49916978267966805
10,0.4991803701867438
11,0.5008661188491874
12,0.5006140591872604
13,0.5018524022833492
14,0.5006503428730591
15,0.5018153152757308
16,0.5043794088089811
17,0.4975757556498383
18,0.5023508366144191
19,0.5042229112805487
20,0.5007909284713138
21,0.4960845844251992
22,0.4949909798729672
23,0.5008394706070035
24,0.4968042968150362
25,0.49961100497248795
26,0.49765528621480776
27,0.4910974042433024
28,0.4890440645620789
29,0.4924278426899729
30,0.5017771852131938
31,0.4996437662498962
32,0.5039719319077401
33,0.49787913041981896
34,0.5005625617083312
35,0.4991375792709827
36,0.5056532836969886
37,0.49885847720650867
38,0.5011643485218683
39,0.5059327819677621
40,0.4993123352493587
41,0.4986130062375181
42,0.5064862743006122
43,0.5035566351919877
44,0.5066746407894965
45,0.49940793103552733
46,0.5005009202042789
47,0.5037326855606894
48,0.5085470616875086
49,0.5067826778677724
50,0.5049127888893019
51,0.5068455532546221
52,0.5015490089197221
53,0.5026943722539877
54,0.5026345130899652
55,0.5038003461331908
56,0.49782273346154393
57,0.4991032967232678
58,0.4991664383571872
59,0.49916084000856364
60,0.4986748221132147
61,0.49328509617570115
62,0.4976369400059635
63,0.5006047141108004
64,0.5049845023077346
65,0.5015141589080883
66,0.49971437316179873
67,0.493538519817071
68,0.495171680108284
69,0.49922910272329174
70,0.501371039811885
71,0.5061760723209344
72,0.4987410298215022
73,0.5047649662064333
74,0.5039853236334334
75,0.5007766590868866
76,0.5019133198141934
77,0.4993088524901548
78,0.5050566657889195
79,0.49343483501280416
80,0.4895551008752759
81,0.49700601582716253
82,0.49752222263125917
83,0.49699143181194766
84,0.49903456051849043
85,0.49597963118021776
86,0.49826834513949153
87,0.49634596631212424
88,0.5047208064952252
89,0.5017942471262333
90,0.5005378248723164
91,0.49890819923928953
92,0.5027315782919521
93,0.5025479684655708
94,0.49182589150116846
95,0.49741952476237145
96,0.4938491750997786
97,0.5030856845808473
98,0.5040058664926218
99,0.49905597112421396
