trial,pA
0,0.5
1,0.5012597147058423
2,0.49868607096282325
3,0.5002701430154919
4,0.5034875176790324
5,0.4984346267986483
6,0.5034171445865614
7,0.5004226565152069
8,0.4986413951503218
9,0.501873970042745
10,0.49937214154541837
11,0.4962275938631875
12,0.4974762260566758
13,0.5034703277494402
14,0.49938665702948365
15,0.49630737700290845
16,0.5017981115636718
17,0.49786727933938446
18,0.49616448627332305
19,0.49672598268288914
20,0.5018899298285102
21,0.5046906373255742
22,0.5018035247503593
23,0.5058060367731994
24,0.5054904062661529
25,0.5011277524187762
26,0.508218313915065
27,0.5034213114712375
28,0.5009182397112689
29,0.5005697623729863
30,0.4966567449950922
31,0.499477816664709
32,0.5029289774597295
33,0.5042561428699596
34,0.5015749306775633
35,0.5031717988719026
36,0.5045690586678829
37,0.5077379608918434
38,0.4929748684562829
39,0.5050291067630096
40,0.49990236034485
41,0.5012064068440526
42,0.5038175349663347
43,0.4971216836987875
44,0.5040664835114478
45,0.4993574373994102
46,0.4976735981288261
47,0.4935921441927008
48,0.5000131423730487
49,0.5059779590453825
50,0.501476761905999
51,0.4941773449677073
52,0.49518198780867506
53,0.49419892508874697
54,0.49787348157308287
55,0.5055852993081086
56,0.5089734314796975
57,0.505765194029847
58,0.498856691532949
59,0.5035356583296022
60,0.5033476969772827
61,0.5002226592767696
62,0.49168726762355897
63,0.49294891708323013
64,0.502590305211518
65,0.49791211054156337
66,0.5068289028990858
67,0.5088982222335278
68,0.5020548524288923
69,0.5039120605202593
70,0.5017657652950452
71,0.49456942819479044
72,0.49982416171053723
73,0.5018051678785664
74,0.5104468336361737
75,0.5115799304745066
76,0.5101403748610092
77,0.5064709279409096
78,0.5091718743564803
79,0.5074951752942893
80,0.5040088362181483
81,0.502389894488915
82,0.5009881973219769
83,0.4974300521012778
84,0.5057864768171835
85,0.49675521686769786
86,0.5004186367258627
87,0.49887168994787373
88,0.49968831750982673
89,0.5057822342608904
90,0.5022722444892761
91,0.5015288291843394
92,0.5045879981388546
93,0.5011010188276863
94,0.4994194064691708
95,0.5027091337741249
96,0.49381177790993297
97,0.49858641756379457
98,0.5021413983266568
99,0.5076747805679376
