ID,round,choice,reward
0,0,1,0.0
0,1,1,0.0
0,2,0,9.5
0,3,0,9.5
0,4,0,9.5
0,5,0,9.5
0,6,1,0.0
0,7,1,15.0
0,8,0,9.5
0,9,1,0.0
0,10,0,9.5
0,11,1,15.0
0,12,0,9.5
0,13,0,9.5
0,14,1,0.0
0,15,0,9.5
0,16,0,9.5
0,17,1,15.0
0,18,1,0.0
0,19,0,9.5
0,20,0,9.5
0,21,0,9.5
0,22,0,9.5
0,23,1,0.0
0,24,1,0.0
0,25,1,15.0
0,26,1,0.0
0,27,0,9.5
0,28,0,9.5
0,29,0,9.5
0,30,1,0.0
0,31,0,9.5
0,32,1,0.0
0,33,1,15.0
0,34,1,0.0
0,35,1,15.0
0,36,1,15.0
0,37,1,0.0
0,38,1,0.0
0,39,1,0.0
0,40,1,0.0
0,41,1,0.0
0,42,0,9.5
0,43,0,9.5
0,44,1,0.0
0,45,0,9.5
0,46,0,9.5
0,47,1,0.0
0,48,0,9.5
0,49,0,9.5
0,50,0,9.5
0,51,0,9.5
0,52,1,0.0
0,53,0,9.5
0,54,0,9.5
0,55,1,0.0
0,56,1,0.0
0,57,0,9.5
0,58,0,9.5
0,59,0,9.5
0,60,0,9.5
0,61,0,9.5
0,62,0,9.5
0,63,0,9.5
0,64,0,9.5
0,65,0,9.5
0,66,0,9.5
0,67,0,9.5
0,68,1,0.0
0,69,0,9.5
0,70,0,9.5
0,71,1,0.0
0,72,1,15.0
0,73,1,0.0
0,74,1,0.0
0,75,1,15.0
0,76,1,0.0
0,77,1,0.0
0,78,0,9.5
0,79,0,9.5
0,80,0,9.5
0,81,0,9.5
0,82,0,9.5
0,83,1,0.0
0,84,1,15.0
0,85,1,15.0
0,86,1,15.0
0,87,1,0.0
0,88,0,9.5
0,89,0,9.5
0,90,1,15.0
0,91,1,15.0
0,92,0,9.5
0,93,0,9.5
0,94,0,9.5
0,95,0,9.5
0,96,0,9.5
0,97,0,9.5
0,98,1,0.0
0,99,0,9.5
1,0,0,9.5
1,1,0,9.5
1,2,0,9.5
1,3,0,9.5
1,4,0,9.5
1,5,0,9.5
1,6,0,9.5
1,7,0,9.5
1,8,0,9.5
1,9,1,0.0
1,10,1,0.0
1,11,0,9.5
1,12,0,9.5
1,13,0,9.5
1,14,0,9.5
