trial,pA
0,0.5
1,0.5776954938230363
2,0.6630581917036364
3,0.7326655271591234
4,0.7653866623365038
5,0.778816706564449
6,0.7848950061424516
7,0.783495094340518
8,0.7845189617634272
9,0.7851894630360495
10,0.7832291987900974
11,0.7842265860019572
12,0.7831127832327082
13,0.7808249399236067
14,0.7809827671425021
15,0.7812083631250354
16,0.7811086766511174
17,0.7802791091688246
18,0.7804028688609275
19,0.7801101000791058
20,0.7801336348149743
21,0.780174164500985
22,0.7802079516960048
23,0.7803634236759801
24,0.7806103562454332
25,0.7807513139736747
26,0.7811343251517948
27,0.7816112666148863
28,0.7811553919186355
29,0.7809780644918374
30,0.7814664535194747
31,0.7976991917761687
32,0.7908526894710147
33,0.7975465828363003
34,0.7817153500214544
35,0.7806130702660902
36,0.7809721134198697
37,0.7813030034784683
38,0.7819827468975455
39,0.7810435667338272
40,0.7985924095543893
41,0.8010627570451416
42,0.8022547930123513
43,0.8010233155965235
44,0.8004253476153107
45,0.8005559418586402
46,0.8008918271861896
47,0.8007223706724348
48,0.8006931618230546
49,0.8008863763860434
50,0.801127990829774
51,0.817389504673688
52,0.8197242427341027
53,0.8104650728487569
54,0.8106885512537818
55,0.817256686518296
56,0.8011155677342107
57,0.8172154627238131
58,0.8194281270679824
59,0.8199579299032865
60,0.8200688598254642
61,0.8201530945500635
62,0.8202619430286918
63,0.8201799060355277
64,0.820051906928827
65,0.8200498475543806
66,0.8200333481741693
67,0.8200510674056648
68,0.8200414457599753
69,0.8200577574804815
70,0.8201257543117079
71,0.8200432258452968
72,0.8200783584717933
73,0.8201489473312783
74,0.8201626979395275
75,0.820099650547285
76,0.8200440940673893
77,0.8200586785554904
78,0.8200221582992278
79,0.8200334205454525
80,0.8200625867587792
81,0.8200963232440956
82,0.8201419201776349
83,0.8202200282663877
84,0.8203366489541815
85,0.8201860150433226
86,0.8203129072948288
87,0.8200541834172667
88,0.8200666765697724
89,0.8200135652229139
90,0.8200146114076784
91,0.8200284332503209
92,0.820056096765041
93,0.82010717429706
94,0.8201877527594102
95,0.820091133401004
96,0.8201632900919122
97,0.8202415693291801
98,0.8200576218897586
99,0.8200841879624587
