trial,pA
0,0.9241418199787061
1,0.9391808701738602
2,0.9507226573478967
3,0.957305231600674
4,0.9632052218635878
5,0.9674755132899243
6,0.9708215492557358
7,0.9723708186128169
8,0.9740039479796937
9,0.9753703363301897
10,0.9763652831499301
11,0.9761614398356936
12,0.9764812010375248
13,0.9784010301386419
14,0.9792851914627032
15,0.9793217596659001
16,0.9792371582313801
17,0.9786863204110363
18,0.9792686507671846
19,0.9795958096723724
20,0.9796425129847633
21,0.9811451760784347
22,0.9811179243539621
23,0.9819924047041589
24,0.9815893388588073
25,0.9811235272445867
26,0.9805362357815286
27,0.979477202078419
28,0.9786992717268271
29,0.9787150562501753
30,0.9785796194769016
31,0.9796649806889862
32,0.9791308056983453
33,0.9796332508158024
34,0.9792008093502717
35,0.9785184267060898
36,0.978294247809903
37,0.9786264833274999
38,0.9773711659343538
39,0.9784364739643084
40,0.9771790480113633
41,0.9777684075424342
42,0.9782245037308234
43,0.9776095935142448
44,0.9769838856071841
45,0.9764681211410216
46,0.977871341094928
47,0.9786706130300082
48,0.9791563435415311
49,0.9803030854436884
50,0.9804250660718864
51,0.9801857435621172
52,0.9802386535457326
53,0.9791796751719674
54,0.9791470516034462
55,0.9787856810179015
56,0.978361523829275
57,0.9791197466612584
58,0.9801389767224555
59,0.9799723760707885
60,0.9803803356507155
61,0.9799272943264623
62,0.9807150291335657
63,0.9786703862356029
64,0.9779656900393106
65,0.9791644760937813
66,0.9789877468794599
67,0.978334590916898
68,0.9777244410846734
69,0.9777387254374765
70,0.9773060874405375
71,0.9769033916938619
72,0.9782724758026048
73,0.9799986830322545
74,0.9803285369541062
75,0.9788865054436452
76,0.9786820754930428
77,0.9789086501760282
78,0.9804717299617741
79,0.9799833114016535
80,0.9795335149821703
81,0.981021963825519
82,0.982373717281148
83,0.9786225032321768
84,0.9792083348514238
85,0.9773412897971566
86,0.9786350500427113
87,0.9798201655154904
88,0.9781414163877131
89,0.9786382782695525
90,0.9799758097101163
91,0.9803322716890501
92,0.9805373786415592
93,0.9797055141856347
94,0.9804772070067005
95,0.9802473667579467
96,0.9805994158495885
97,0.9802220812853417
98,0.9800382528923356
99,0.9807935256776967
