trial,pA
0,1.0
1,1.0
2,1.0
3,1.0
4,1.0
5,1.0
6,1.0
7,1.0
8,1.0
9,1.0
10,0.9999999999999999
11,0.9999999999999836
12,0.9999999999997464
13,0.999999999997213
14,0.9999999999758137
15,0.9999999998309356
16,0.999999999027033
17,0.9999999952995345
18,0.9999999806009948
19,0.9999999305208865
20,0.9999997809609608
21,0.9999993843669155
22,0.9999984395779508
23,0.9999963961253705
24,0.9999923450289944
25,0.9999849201022427
26,0.9999722409144814
27,0.9999519263198146
28,0.9999211949667081
29,0.999877049946022
30,0.999816524964357
31,0.9997369553286926
32,0.9996362323000931
33,0.9995130042865431
34,0.999366800304294
35,0.999198066150015
36,0.9990081179268634
37,0.9987990282505469
38,0.9985734664388916
39,0.9983345154066808
40,0.9980854858558962
41,0.9978297440290192
42,0.9975705640849477
43,0.9973110110800433
44,0.9970538562363059
45,0.9778140099609882
46,0.9778844058632896
47,0.9780110232531212
48,0.9781886944910225
49,0.9784096956768593
50,0.988206726830515
51,0.9800811626158894
52,0.9664336232676785
53,0.9591289137653973
54,0.9597819742820027
55,0.9462335212365494
56,0.9489600789037851
57,0.950951082558619
58,0.9527393998881754
59,0.9541690005818318
60,0.9553404843101144
61,0.9563407464364886
62,0.9559554594978682
63,0.9582972689769652
64,0.9566744079742584
65,0.9590035751037941
66,0.9574064077116039
67,0.9582453273986832
68,0.950617889187853
69,0.9450559626913331
70,0.9454415514507423
71,0.9464182319094675
72,0.9485164860341259
73,0.9501765654703159
74,0.9445355203281902
75,0.9185389437484984
76,0.911369999347277
77,0.9122706927595503
78,0.9129742612559731
79,0.9142499284512559
80,0.9124625526457298
81,0.9128821039371076
82,0.9132826353960304
83,0.9136523937479545
84,0.8761909904770573
85,0.8772127816385855
86,0.8755787839927182
87,0.8762118043554853
88,0.874449362004909
89,0.8457477579623068
90,0.8359118632444563
91,0.8412807957568614
92,0.8413922066919958
93,0.834097406724857
94,0.8185539359111148
95,0.8235831263755081
96,0.7981589327945012
97,0.7718812836643072
98,0.756902995415641
99,0.7317350587173688
