trial,pA
0,0.5
1,0.455658717637038
2,0.4505475132743441
3,0.43191123579577373
4,0.4266162460520534
5,0.42253890727653354
6,0.41333090961804436
7,0.43428054912194036
8,0.3874920820294491
9,0.40199594040776604
10,0.40278841140036986
11,0.39513658731982665
12,0.39050930098029357
13,0.38110960336344
14,0.42592360144880764
15,0.41522841282408735
16,0.4301584549015082
17,0.4100936520962161
18,0.4180799637311486
19,0.40341166600140377
20,0.4087311414410369
21,0.4374756181452905
22,0.41302847328870923
23,0.41263127808879707
24,0.42791198817630766
25,0.41062157081640926
26,0.42411861008528684
27,0.4273536768691053
28,0.409224445131127
29,0.42683431107715586
30,0.4171032906865225
31,0.419401616902199
32,0.41701671767990883
33,0.39476330546803245
34,0.42504180348073
35,0.4199204136779464
36,0.4251271561911011
37,0.42329511860649083
38,0.42500127949968786
39,0.4472587215211592
40,0.4354813776761059
41,0.43093545463635813
42,0.4241710034997363
43,0.43530812980385286
44,0.41356146609817424
45,0.4068968311645812
46,0.4176488851847502
47,0.3844394425655894
48,0.4129393208578304
49,0.41915322952948375
50,0.43099342768322146
51,0.43706848227065975
52,0.428092187719444
53,0.42606512607756925
54,0.40442486638149566
55,0.4168548275475079
56,0.4445861365393663
57,0.4199901987875409
58,0.41122414480766684
59,0.4081012990309724
60,0.4058024224586779
61,0.40660002314588056
62,0.39214661604497975
63,0.4164609984070403
64,0.4108066447642201
65,0.39493848578084145
66,0.4306693875552463
67,0.40644132208895667
68,0.440761693938612
69,0.4612765654512236
70,0.4184509022132438
71,0.43159083309139945
72,0.4305867467202622
73,0.414885245994678
74,0.4177970172044399
75,0.3942002833381953
76,0.38783658572678076
77,0.39494722112756625
78,0.3996072743191834
79,0.3973486535090877
80,0.41711180213864096
81,0.4167528226819638
82,0.4234665077170051
83,0.4053443168654178
84,0.41079535957884533
85,0.4028986145914393
86,0.40657748862193877
87,0.39433995756724655
88,0.3934633044045113
89,0.4044621781082139
90,0.40436681814851305
91,0.40091820106734305
92,0.43024651450178203
93,0.44297803794068713
94,0.418637752855714
95,0.4132765983942093
96,0.4342522497692291
97,0.407074022050113
98,0.4319524899778307
99,0.4226773797836202
