trial,pA
0,0.9998766054240137
1,0.9900481981330956
2,0.9168273035060772
3,0.7613373241878933
4,0.6280130359861994
5,0.547941891983687
6,0.4573129111494094
7,0.42368051415625485
8,0.4426562855123193
9,0.4067226723153444
10,0.42207291922823187
11,0.4502905308394525
12,0.44788651473957264
13,0.4283363315578058
14,0.4299254323278999
15,0.4132977607065918
16,0.3884772836270103
17,0.4327020654697364
18,0.4261565232944158
19,0.42189302883402435
20,0.42824007921649226
21,0.42659521894966007
22,0.40976032473788093
23,0.4391944731908376
24,0.4254085183626599
25,0.40282372935158
26,0.4310589590875111
27,0.4225285649371081
28,0.4213821460230331
29,0.42162542584844187
30,0.42007523309571754
31,0.40605665842659716
32,0.3985636271160915
33,0.4174462873706273
34,0.4264166178980605
35,0.4336819968118324
36,0.4231526355415863
37,0.4406088141872512
38,0.4325250449422749
39,0.44136934923628424
40,0.4266533231023623
41,0.42230689024255436
42,0.42827371418927035
43,0.4321359706259791
44,0.4144138149266564
45,0.4221985824438385
46,0.4367317626943846
47,0.422470407555819
48,0.41533782077581854
49,0.44730447559663233
50,0.41911434955243093
51,0.42943340238280664
52,0.43385225246295067
53,0.41558256831366863
54,0.41073571218153826
55,0.411750954580287
56,0.41350155859313376
57,0.4292361887922261
58,0.40656805548655794
59,0.4159394412944826
60,0.4118696060800742
61,0.40437382642032593
62,0.4144744695093867
63,0.44284042490349557
64,0.4010105346951627
65,0.43127450348129787
66,0.42262540744385535
67,0.41709500774593805
68,0.42342447793459426
69,0.4063400322709658
70,0.4006017236096862
71,0.40772706550256305
72,0.4316272710505491
73,0.4248101999542555
74,0.4384441903385526
75,0.45295880573118813
76,0.4465783810083513
77,0.41863449417293247
78,0.43559294594024406
79,0.41368620210375007
80,0.4150937725769059
81,0.40889713568825686
82,0.40958352682770616
83,0.40490176108841086
84,0.42145208431355896
85,0.41058244462928273
86,0.41278086199118497
87,0.4099277136343884
88,0.4303462210670757
89,0.4289065541675241
90,0.42662675466367006
91,0.4139528902926284
92,0.42360969166190926
93,0.42966082253104754
94,0.4117800992686057
95,0.43471956328610284
96,0.4189529749834298
97,0.43177861013544805
98,0.4430216956434194
99,0.42152020217707153
