trial,pA
0,0.9994472213630771
1,0.9275735146384819
2,0.8560701435376313
3,0.7747875619864544
4,0.726997765061363
5,0.7009888672699486
6,0.655778773794837
7,0.6173350386990721
8,0.6364084447564773
9,0.6815049921829835
10,0.6622178896782017
11,0.6676500958227731
12,0.7288870085294673
13,0.6786846407094762
14,0.6540882806327165
15,0.6896376659900934
16,0.7150359386484169
17,0.7015015817095203
18,0.7593993585756665
19,0.755534397897772
20,0.7398831569017505
21,0.7545332560551463
22,0.7550765175075393
23,0.6874468231413735
24,0.6542327056822147
25,0.616352371694496
26,0.6670777230925932
27,0.6238099588342477
28,0.5995338671854348
29,0.6367297228621345
30,0.666577180675854
31,0.6547239719477669
32,0.6690423520293965
33,0.6534477152170752
34,0.6833671644699103
35,0.7145186385261697
36,0.6852335195121908
37,0.6486311796361022
38,0.6595913540086056
39,0.6907020987039256
40,0.6776506825157043
41,0.6630578769779079
42,0.6768118764756561
43,0.7142966385699856
44,0.6699723419469091
45,0.654849129352052
46,0.6596497547070262
47,0.6679157877693362
48,0.6548112982348856
49,0.6162356285769631
50,0.5413950700582852
51,0.5731298710976087
52,0.56623550896057
53,0.5827898687124575
54,0.5690968598311484
55,0.6184644334423979
56,0.6434112552720896
57,0.6687010193982803
58,0.6398755449297665
59,0.630305780861361
60,0.6284274761917229
61,0.6528778592097007
62,0.6834813919525373
63,0.6707929844433363
64,0.5954040234233271
65,0.5907177069622142
66,0.6505496183654667
67,0.6159499027525532
68,0.6067607556712613
69,0.635889116745558
70,0.6454104917697728
71,0.6380689752842007
72,0.6309182251058757
73,0.6456584428800423
74,0.5931167459707666
75,0.62925090611319
76,0.6511840885979565
77,0.6908238073064706
78,0.6378179940098607
79,0.6085161860807398
80,0.659454101477927
81,0.7059259634019776
82,0.6931602917134018
83,0.6761582981638853
84,0.7006031097356918
85,0.6783470097801242
86,0.6551790389818839
87,0.6756337944323495
88,0.6778004348166538
89,0.668957384148973
90,0.6465496237826812
91,0.6896683809857579
92,0.6931808129032413
93,0.6833174713760208
94,0.6847527736074487
95,0.6034628277347536
96,0.6446992306662203
97,0.6235151428363208
98,0.6529361553359913
99,0.6595979139722676
