trial,pA
0,0.6791786991753926
1,0.5396356942540629
2,0.5142463418964386
3,0.5169822863942113
4,0.5245026791554775
5,0.511314498972721
6,0.5080583532392031
7,0.5173124343133241
8,0.5211765139436327
9,0.5158588436896342
10,0.516473794597839
11,0.524909133761065
12,0.5102525850547075
13,0.524177270489343
14,0.5195959607906133
15,0.5206533141277961
16,0.5218890558516565
17,0.5033532036087263
18,0.5248095259025095
19,0.5241361494021557
20,0.5209156182642409
21,0.5141001252540441
22,0.5176052642069506
23,0.5157852241049639
24,0.5197523277482801
25,0.5198957821871961
26,0.5171620127661368
27,0.5158720756376117
28,0.527317824639214
29,0.5208907237912799
30,0.5191099707099192
31,0.5205676968841556
32,0.5158583984356747
33,0.5272322038244858
34,0.5202165016553146
35,0.5257846029910459
36,0.5252285541084639
37,0.5232837290008361
38,0.5221684878133471
39,0.5227602159874475
40,0.5202878930058107
41,0.5188468959002986
42,0.5167779085016586
43,0.5223279986918556
44,0.5195827457333722
45,0.5196395344488299
46,0.5192396159924314
47,0.5239727023475962
48,0.5225114124400592
49,0.5115252245553222
50,0.5260949147997885
51,0.5109601298083158
52,0.527254888896172
53,0.5206292988814298
54,0.5271320265355702
55,0.5196799883143659
56,0.504921618299641
57,0.5169820286144879
58,0.5267570993147374
59,0.5190550358526235
60,0.5251710627329771
61,0.5279625919190285
62,0.5054192540462821
63,0.5072548306104829
64,0.5125416263192774
65,0.5256879453375787
66,0.5250682241166567
67,0.5229498623223703
68,0.5132118128398747
69,0.5143509973128664
70,0.5134405340922517
71,0.5219075359577281
72,0.5164243042132535
73,0.5240601369681239
74,0.5152726359490927
75,0.5141744323072244
76,0.5089065921677242
77,0.5172471416984084
78,0.5174346186491229
79,0.5251778002551485
80,0.5106924356935703
81,0.5286742049308744
82,0.5207142406956629
83,0.5211192953182954
84,0.5205405827505226
85,0.5181748311028487
86,0.527492256558553
87,0.5147228618999193
88,0.516454030922255
89,0.5232785614165126
90,0.5192803742637961
91,0.5176956604789774
92,0.5173772863042301
93,0.5263860877493305
94,0.5239305367073164
95,0.5181812354701395
96,0.521131085357652
97,0.5209080900815303
98,0.5231166870285547
99,0.5224291453859179
